CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,New Georeferenced Column
280116957,108,QUEENS,12/30/23,17:00:00,1/7/24,12:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",STREET,1/7/24,(null),(null),(null),(null),,25-44,ASIAN / PACIFIC ISLANDER,M,1013375,210215,40.743623,-73.894892,"(40.743623, -73.894892)",POINT (-73.894892 40.743623)
280727457,115,QUEENS,12/28/23,6:05:00,12/28/23,6:10:00,COMPLETED,(null),,1,N.Y. TRANSIT POLICE,121,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO QUEENS NORTH,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",TRANSIT - NYC SUBWAY,1/18/24,74 ST.-BROADWAY,UNKNOWN,UNKNOWN,U,20,UNKNOWN,UNKNOWN,D,1014333,211391,40.74684483147316,-73.89143079,"(40.74684483147316, -73.89143078866834)",POINT (-73.89143078866834 40.74684483147316)
288521140,41,BRONX,8/6/23,10:00:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,(null),PATROL BORO BRONX,155,RAPE 2,RESIDENCE-HOUSE,6/14/24,(null),18-24,UNKNOWN,M,,<18,BLACK,F,1013037,236657,40.81620584,-73.89600119,"(40.8162058439227, -73.8960011932583)",POINT (-73.8960011932583 40.8162058439227)
279948135,75,BROOKLYN,12/24/23,20:00:00,12/31/23,2:21:00,ATTEMPTED,(null),,0,N.Y. POLICE DEPT,110,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,(null),PATROL BORO BKLYN NORTH,441,"LARCENY,GRAND OF AUTO",STREET,1/4/24,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,BLACK,M,1012750,183290,40.66972,-73.897261,"(40.66972, -73.897261)",POINT (-73.897261 40.66972)
287008758,41,BRONX,9/21/23,0:00:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,(null),PATROL BORO BRONX,157,RAPE 1,RESIDENCE - APT. HOUSE,5/16/24,(null),18-24,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,F,1013037,236657,40.81620584,-73.89600119,"(40.8162058439227, -73.8960011932583)",POINT (-73.8960011932583 40.8162058439227)
283488721,50,BRONX,10/13/23,0:00:00,3/9/24,11:16:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE - APT. HOUSE,3/9/24,(null),(null),(null),(null),,65+,WHITE HISPANIC,F,1013608,261539,40.884492,-73.893826,"(40.884492, -73.893826)",POINT (-73.893826 40.884492)
280146382,52,BRONX,11/1/23,7:49:00,,(null),COMPLETED,(null),,1,N.Y. TRANSIT POLICE,121,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BRONX,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,1/8/24,KINGSBRIDGE ROAD,25-44,BLACK HISPANIC,M,11,UNKNOWN,UNKNOWN,E,1013463,254828,40.866070221647036,-73.89438159,"(40.866070221647036, -73.89438159169373)",POINT (-73.89438159169373 40.866070221647036)
280191725,52,BRONX,1/4/23,22:30:00,1/4/24,22:45:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,121,FELONY,INSIDE,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BRONX,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",RESIDENCE - APT. HOUSE,1/4/24,(null),18-24,UNKNOWN,F,,UNKNOWN,UNKNOWN,D,1013486,254105,40.864088,-73.8943,"(40.864088, -73.8943)",POINT (-73.8943 40.864088)
280343837,42,BRONX,11/22/23,11:00:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,1/11/24,(null),(null),(null),(null),,45-64,WHITE HISPANIC,F,1013345,241518,40.82954,-73.894865,"(40.82954, -73.894865)",POINT (-73.894865 40.82954)
285941392,41,BRONX,12/10/23,10:00:00,12/25/23,10:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",STORE UNCLASSIFIED,4/25/24,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,1013070,238702,40.821812,-73.895871,"(40.821812, -73.895871)",POINT (-73.895871 40.821812)
280335152,52,BRONX,11/2/23,5:02:00,,(null),COMPLETED,(null),,1,N.Y. TRANSIT POLICE,121,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BRONX,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,1/11/24,KINGSBRIDGE ROAD,45-64,BLACK HISPANIC,M,11,UNKNOWN,UNKNOWN,E,1013463,254828,40.866070221647036,-73.89438159,"(40.866070221647036, -73.89438159169373)",POINT (-73.89438159169373 40.866070221647036)
283581250,69,BROOKLYN,11/1/23,12:00:00,2/1/24,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE - APT. HOUSE,3/11/24,(null),UNKNOWN,UNKNOWN,U,,25-44,BLACK,F,1014486,169022,40.630552,-73.891067,"(40.630552, -73.891067)",POINT (-73.891067 40.630552)
279981996,104,QUEENS,12/14/23,12:00:00,12/22/23,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,428,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE",RESIDENCE-HOUSE,1/4/24,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE,M,1013831,196249,40.705288,-73.893309,"(40.705288, -73.893309)",POINT (-73.893309 40.705288)
290226368,52,BRONX,5/2/23,7:46:00,5/2/23,8:12:00,COMPLETED,(null),,1,N.Y. TRANSIT POLICE,121,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BRONX,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,7/17/24,KINGSBRIDGE ROAD,25-44,BLACK,M,11,UNKNOWN,UNKNOWN,E,1013463,254828,40.866070221647036,-73.89438159,"(40.866070221647036, -73.89438159169373)",POINT (-73.89438159169373 40.866070221647036)
281650548,48,BRONX,1/26/23,17:55:00,1/26/23,18:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO BRONX,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,2/4/24,(null),18-24,BLACK,M,,18-24,WHITE HISPANIC,F,1014003,247798,40.846774,-73.892458,"(40.846774, -73.892458)",POINT (-73.892458 40.846774)
282462979,115,QUEENS,12/19/23,0:00:00,12/19/23,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE - APT. HOUSE,2/19/24,(null),UNKNOWN,UNKNOWN,U,,45-64,ASIAN / PACIFIC ISLANDER,F,1013471,211812,40.748004,-73.894537,"(40.748004, -73.894537)",POINT (-73.894537 40.748004)
281042287,104,QUEENS,7/5/23,15:00:00,1/5/24,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,428,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNAUTHORIZED PURCHASE",RESIDENCE-HOUSE,1/24/24,(null),(null),(null),(null),,45-64,WHITE,F,1014277,196129,40.704955,-73.891698,"(40.704955, -73.891698)",POINT (-73.891698 40.704955)
285085404,41,BRONX,9/28/23,19:35:00,4/10/24,11:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,117,FELONY,INSIDE,DANGEROUS DRUGS,(null),PATROL BORO BRONX,515,"CONTROLLED SUBSTANCE,SALE 3",RESIDENCE - APT. HOUSE,4/10/24,(null),25-44,BLACK HISPANIC,M,,UNKNOWN,UNKNOWN,E,1014852,237687,40.819019,-73.889436,"(40.819019, -73.889436)",POINT (-73.889436 40.819019)
289589135,41,BRONX,7/19/23,17:15:00,7/5/24,11:20:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,117,FELONY,INSIDE,DANGEROUS DRUGS,(null),PATROL BORO BRONX,515,"CONTROLLED SUBSTANCE,SALE 3",RESIDENCE - APT. HOUSE,7/5/24,(null),18-24,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,E,1014852,237687,40.819019,-73.889436,"(40.819019, -73.889436)",POINT (-73.889436 40.819019)
281294233,75,BROOKLYN,12/7/23,8:00:00,1/29/24,16:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN NORTH,403,"LARCENY,GRAND BY BANK ACCT COMPROMISE-REPRODUCED CHECK",RESIDENCE-HOUSE,1/29/24,(null),(null),(null),(null),,65+,ASIAN / PACIFIC ISLANDER,F,1014602,186083,40.677381,-73.890573,"(40.677381, -73.890573)",POINT (-73.890573 40.677381)
280085231,42,BRONX,12/24/23,17:00:00,12/25/23,13:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,110,FELONY,(null),GRAND LARCENY OF MOTOR VEHICLE,(null),PATROL BORO BRONX,441,"LARCENY,GRAND OF AUTO",STREET,1/7/24,(null),UNKNOWN,UNKNOWN,U,,25-44,BLACK,M,1014985,242343,40.831797444321744,-73.8889361,"(40.831797444321744, -73.88893610000676)",POINT (-73.88893610000676 40.831797444321744)
279818396,75,BROOKLYN,1/15/23,9:36:00,12/21/23,11:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN NORTH,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE-HOUSE,1/2/24,(null),UNKNOWN,UNKNOWN,U,,25-44,BLACK,F,1015446,180849,40.663013,-73.887555,"(40.663013, -73.887555)",POINT (-73.887555 40.663013)
279889904,104,QUEENS,12/29/23,17:00:00,12/29/23,18:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",RESIDENCE-HOUSE,1/3/24,(null),(null),(null),(null),,65+,WHITE,M,1014871,195013,40.70189,-73.889563,"(40.70189, -73.889563)",POINT (-73.889563 40.70189)
280275181,41,BRONX,12/17/23,12:31:00,12/19/23,0:25:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,110,FELONY,FRONT OF,GRAND LARCENY OF MOTOR VEHICLE,(null),PATROL BORO BRONX,441,"LARCENY,GRAND OF AUTO",STREET,1/10/24,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,M,1014887,234662,40.810717,-73.889323,"(40.810717, -73.889323)",POINT (-73.889323 40.810717)
282337892,52,BRONX,10/13/23,12:40:00,10/13/23,13:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,410,"LARCENY,GRAND FROM RETAIL STORE, UNATTENDED",DEPARTMENT STORE,2/16/24,(null),25-44,BLACK HISPANIC,M,,45-64,WHITE HISPANIC,F,1014471,253403,40.862158,-73.890743,"(40.862158, -73.890743)",POINT (-73.890743 40.862158)
281812506,115,QUEENS,12/3/23,22:00:00,12/5/23,18:00:00,COMPLETED,(null),,3,PORT AUTHORITY,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,405,"LARCENY,GRAND BY THEFT OF CREDIT CARD",COMMERCIAL BUILDING,2/6/24,(null),UNKNOWN,UNKNOWN,U,,25-44,BLACK,M,1015602,219673,40.769574,-73.886809,"(40.769574, -73.886809)",POINT (-73.886809 40.769574)
281203394,115,QUEENS,12/21/23,12:00:00,1/24/24,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE-HOUSE,1/27/24,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE HISPANIC,M,1015674,216963,40.762135,-73.886563,"(40.762135, -73.886563)",POINT (-73.886563 40.762135)
280792987,48,BRONX,12/1/23,12:00:00,1/19/24,12:33:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,(null),PATROL BORO BRONX,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE - APT. HOUSE,1/19/24,(null),25-44,BLACK,M,,25-44,BLACK,F,1015734,247131,40.844938,-73.886204,"(40.844938, -73.886204)",POINT (-73.886204 40.844938)
280453912,115,QUEENS,10/10/23,11:00:00,11/10/23,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,1/12/24,(null),(null),(null),(null),,45-64,ASIAN / PACIFIC ISLANDER,F,1014942,213740,40.753292,-73.88922,"(40.753292, -73.88922)",POINT (-73.88922 40.753292)
284507964,48,BRONX,8/11/23,8:00:00,9/14/23,9:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,113,FELONY,INSIDE,FORGERY,(null),PATROL BORO BRONX,729,"FORGERY,ETC.,UNCLASSIFIED-FELO",MAILBOX INSIDE,3/29/24,(null),(null),(null),(null),,25-44,BLACK,F,1014937,252245,40.858976,-73.889062,"(40.858976, -73.889062)",POINT (-73.889062 40.858976)
279895895,42,BRONX,11/6/23,12:00:00,12/15/23,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",BANK,1/3/24,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,M,1014166,240838,40.827671,-73.891902,"(40.827671, -73.891902)",POINT (-73.891902 40.827671)
287276389,52,BRONX,4/6/23,17:49:00,7/19/23,17:40:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,117,FELONY,(null),DANGEROUS DRUGS,(null),PATROL BORO BRONX,512,"CONTROLLED SUBSTANCE,SALE 1",STREET,5/22/24,(null),25-44,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,E,1014726,257136,40.8724007,-73.88980477,"(40.8724007021358, -73.88980477434681)",POINT (-73.88980477434681 40.8724007021358)
283318762,108,QUEENS,12/7/23,8:00:00,12/7/23,19:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO QUEENS NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,3/6/24,(null),(null),(null),(null),,65+,WHITE,F,1014781,206917,40.734564,-73.889831,"(40.734564, -73.889831)",POINT (-73.889831 40.734564)
288858045,42,BRONX,6/19/23,21:30:00,6/20/24,19:50:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO BRONX,435,"LARCENY,GRAND FROM TRUCK, UNATTENDED",STREET,6/20/24,(null),UNKNOWN,UNKNOWN,M,,25-44,BLACK HISPANIC,F,1015923,244102,40.836622,-73.885536,"(40.836622, -73.885536)",POINT (-73.885536 40.836622)
283801074,52,BRONX,10/1/23,12:00:00,3/2/24,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - APT. HOUSE,3/15/24,(null),(null),(null),(null),,45-64,BLACK HISPANIC,M,1016301,256287,40.870065,-73.884111,"(40.870065, -73.884111)",POINT (-73.884111 40.870065)
293272223,52,BRONX,10/10/23,6:00:00,10/10/23,6:15:00,COMPLETED,(null),,1,N.Y. TRANSIT POLICE,121,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BRONX,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",TRANSIT - NYC SUBWAY,9/11/24,BEDFORD PK. BLVD.,UNKNOWN,UNKNOWN,U,11,UNKNOWN,UNKNOWN,D,1015266,257032,40.872113373259715,-73.88785272,"(40.872113373259715, -73.88785272403739)",POINT (-73.88785272403739 40.872113373259715)
281708632,115,QUEENS,12/13/23,13:00:00,1/9/24,11:49:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",RESIDENCE-HOUSE,2/5/24,(null),(null),(null),(null),,45-64,ASIAN / PACIFIC ISLANDER,M,1014509,214019,40.754059,-73.890781,"(40.754059, -73.890781)",POINT (-73.890781 40.754059)
281956360,75,BROOKLYN,8/2/23,8:00:00,9/1/23,8:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,OPPOSITE OF,GRAND LARCENY,(null),PATROL BORO BKLYN NORTH,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE-HOUSE,2/10/24,(null),UNKNOWN,UNKNOWN,U,,25-44,BLACK,M,1015470,184300,40.672483,-73.887451,"(40.672483, -73.887451)",POINT (-73.887451 40.672483)
292000056,52,BRONX,12/3/23,9:00:00,1/25/24,9:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - APT. HOUSE,8/20/24,(null),(null),(null),(null),,25-44,WHITE HISPANIC,M,1015515,257606,40.873688,-73.886947,"(40.873688, -73.886947)",POINT (-73.886947 40.873688)
287228996,75,BROOKLYN,12/23/23,10:00:00,12/23/23,11:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN NORTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",HOMELESS SHELTER,5/21/24,(null),(null),(null),(null),,18-24,BLACK,F,1015379,182115,40.666486,-73.887791,"(40.666486, -73.887791)",POINT (-73.887791 40.666486)
280414842,50,BRONX,3/12/23,17:19:00,12/21/23,23:06:00,COMPLETED,(null),,97,OTHER,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,(null),PATROL BORO BRONX,644,"FALSE REPORT 1,FIRE",RESIDENCE - APT. HOUSE,1/12/24,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,E,1014808,260867,40.882642,-73.889489,"(40.882642, -73.889489)",POINT (-73.889489 40.882642)
281696892,100,QUEENS,3/1/23,12:00:00,1/24/24,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO QUEENS SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,2/5/24,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE,F,1015089,146022,40.567421,-73.889001,"(40.567421, -73.889001)",POINT (-73.889001 40.567421)
290201388,115,QUEENS,12/12/23,0:01:00,6/6/24,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,118,FELONY,FRONT OF,DANGEROUS WEAPONS,(null),PATROL BORO QUEENS NORTH,781,CRIMINAL DISPOSAL FIREARM 1,STREET,7/17/24,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,E,1015840,217644,40.764002,-73.88596,"(40.764002, -73.88596)",POINT (-73.88596 40.764002)
281125320,48,BRONX,6/5/23,15:30:00,1/25/24,15:49:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,402,"LARCENY,GRAND BY FALSE PROMISE-NOT IN PERSON CONTACT",PUBLIC SCHOOL,1/25/24,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,1015183,252619,40.860003,-73.888172,"(40.860003, -73.888172)",POINT (-73.888172 40.860003)
284068859,75,BROOKLYN,12/14/23,9:00:00,1/5/24,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN NORTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",BANK,3/20/24,(null),(null),(null),(null),,25-44,WHITE,F,1016057,180059,40.660842,-73.885356,"(40.660842, -73.885356)",POINT (-73.885356 40.660842)
282329220,41,BRONX,11/8/23,16:25:00,2/16/24,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,117,FELONY,INSIDE,DANGEROUS DRUGS,(null),PATROL BORO BRONX,515,"CONTROLLED SUBSTANCE,SALE 3",GROCERY/BODEGA,2/16/24,(null),18-24,WHITE HISPANIC,M,,UNKNOWN,UNKNOWN,E,1015160,237028,40.817209,-73.888326,"(40.817209, -73.888326)",POINT (-73.888326 40.817209)
291692481,41,BRONX,12/7/23,10:55:00,,(null),COMPLETED,(null),,1,N.Y. TRANSIT POLICE,121,FELONY,(null),CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BRONX,273,"TAMPERING 1,CRIMINAL",TRANSIT - NYC SUBWAY,8/14/24,HUNTS POINT AVENUE,25-44,BLACK,M,12,UNKNOWN,UNKNOWN,E,1014509,238113,40.820188951147415,-73.89067525,"(40.820188951147415, -73.8906752472269)",POINT (-73.8906752472269 40.820188951147415)
280189681,115,QUEENS,12/26/23,8:00:00,1/8/24,22:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE - APT. HOUSE,1/9/24,(null),(null),(null),(null),,25-44,ASIAN / PACIFIC ISLANDER,M,1015256,215251,40.757436,-73.888079,"(40.757436, -73.888079)",POINT (-73.888079 40.757436)
280281816,75,BROOKLYN,12/25/23,8:00:00,1/3/24,23:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO BKLYN NORTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",OPEN AREAS (OPEN LOTS),1/10/24,(null),(null),(null),(null),,65+,BLACK,F,1014889,177916,40.654962,-73.889574,"(40.654962, -73.889574)",POINT (-73.889574 40.654962)
287169174,75,BROOKLYN,11/1/23,9:00:00,12/20/23,15:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN NORTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",RESIDENCE - APT. HOUSE,5/20/24,(null),(null),(null),(null),,45-64,BLACK,F,1014309,183595,40.670553,-73.89164,"(40.670553, -73.89164)",POINT (-73.89164 40.670553)
286760904,50,BRONX,6/24/23,9:00:00,4/22/24,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE - APT. HOUSE,5/11/24,(null),UNKNOWN,UNKNOWN,U,,65+,WHITE,F,1014762,261185,40.883516,-73.889653,"(40.883516, -73.889653)",POINT (-73.889653 40.883516)
280203757,110,QUEENS,12/15/23,16:00:00,12/15/23,17:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,437,"LARCENY,GRAND BY FALSE PROMISE-IN PERSON CONTACT",SMALL MERCHANT,1/9/24,(null),(null),(null),(null),,UNKNOWN,UNKNOWN,D,1014991,208528,40.738985,-73.889067,"(40.738985, -73.889067)",POINT (-73.889067 40.738985)
279807798,41,BRONX,12/13/23,17:00:00,1/1/24,12:20:00,COMPLETED,(null),39163,2,N.Y. HOUSING POLICE,121,FELONY,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BRONX,267,"MISCHIEF, CRIMINAL 3 & 2, OF M",RESIDENCE - PUBLIC HOUSING,1/1/24,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,M,1015180,239941,40.825204,-73.888243,"(40.825204, -73.888243)",POINT (-73.888243 40.825204)
281579095,104,QUEENS,12/29/23,12:00:00,1/24/24,4:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,110,FELONY,REAR OF,GRAND LARCENY OF MOTOR VEHICLE,(null),PATROL BORO QUEENS NORTH,441,"LARCENY,GRAND OF AUTO",PARKING LOT/GARAGE (PRIVATE),2/2/24,(null),(null),(null),(null),,25-44,WHITE HISPANIC,M,1016114,200058,40.715733,-73.885056,"(40.715733, -73.885056)",POINT (-73.885056 40.715733)
289123931,41,BRONX,5/31/23,17:00:00,6/26/24,10:47:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,117,FELONY,INSIDE,DANGEROUS DRUGS,(null),PATROL BORO BRONX,515,"CONTROLLED SUBSTANCE,SALE 3",RESIDENCE - APT. HOUSE,6/26/24,(null),18-24,BLACK HISPANIC,M,,UNKNOWN,UNKNOWN,E,1014852,237687,40.819019,-73.889436,"(40.819019, -73.889436)",POINT (-73.889436 40.819019)
282129897,75,BROOKLYN,4/23/23,0:00:00,1/12/24,0:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN NORTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE-HOUSE,2/12/24,(null),(null),(null),(null),,25-44,BLACK,F,1015128,182067,40.666356,-73.888694,"(40.666356, -73.888694)",POINT (-73.888694 40.666356)
